match_id,start_time,win,hero_id,account_id,leaguename
5551593923,1596520999,true,104,184138153,Yabo Ninja Championship
5551641642,1596523993,true,55,184138153,Yabo Ninja Championship
5551684086,1596526608,false,38,87012746,Moon Studio Asian League
5551684086,1596526608,false,86,155494381,Moon Studio Asian League
5551684086,1596526608,false,1,152545459,Moon Studio Asian League
5551684086,1596526608,false,69,164532005,Moon Studio Asian League
5551762921,1596531068,true,107,164532005,Moon Studio Asian League
5551762921,1596531068,true,72,152545459,Moon Studio Asian League
5551762921,1596531068,true,84,87012746,Moon Studio Asian League
5551762921,1596531068,true,9,155494381,Moon Studio Asian League
5552489663,1596561122,false,126,28070572,The Great American Rivalry
5553241364,1596614740,false,86,155494381,Moon Studio Asian League
5553241364,1596614740,false,40,87012746,Moon Studio Asian League
5553241364,1596614740,false,74,164532005,Moon Studio Asian League
5553241364,1596614740,false,41,152545459,Moon Studio Asian League
5553317860,1596619104,true,13,155494381,Moon Studio Asian League
5553317860,1596619104,true,8,152545459,Moon Studio Asian League
5553317860,1596619104,true,78,87012746,Moon Studio Asian League
5553317860,1596619104,true,23,164532005,Moon Studio Asian League
5553355312,1596622899,true,96,184138153,ESL Thailand Championship 2020
5553441266,1596625802,true,16,184138153,ESL Thailand Championship 2020
5553575708,1596631730,false,84,87012746,Moon Studio Asian League
5553575708,1596631730,false,13,164532005,Moon Studio Asian League
5553575708,1596631730,false,10,152545459,Moon Studio Asian League
5553575708,1596631730,false,120,155494381,Moon Studio Asian League
5553690148,1596635894,true,40,87012746,Moon Studio Asian League
5553690148,1596635894,true,19,164532005,Moon Studio Asian League
5553690148,1596635894,true,53,152545459,Moon Studio Asian League
5553690148,1596635894,true,20,112377459,Moon Studio Asian League
5554862708,1596708439,true,41,152545459,Moon Studio Asian League
5554862708,1596708439,true,23,164532005,Moon Studio Asian League
5554862708,1596708439,true,13,155494381,Moon Studio Asian League
5554862708,1596708439,true,78,87012746,Moon Studio Asian League
5554884074,1596709607,false,41,152545459,Moon Studio Asian League
5554884074,1596709607,false,78,87012746,Moon Studio Asian League
5554884074,1596709607,false,13,155494381,Moon Studio Asian League
5554884074,1596709607,false,23,164532005,Moon Studio Asian League
5554895606,1596710234,false,36,184138153,Yabo Ninja Championship
5554954659,1596713159,false,104,87012746,Moon Studio Asian League
5554954659,1596713159,false,86,155494381,Moon Studio Asian League
5554954659,1596713159,false,53,152545459,Moon Studio Asian League
5554954659,1596713159,false,126,164532005,Moon Studio Asian League
5554964634,1596713784,true,98,184138153,Yabo Ninja Championship
5555040241,1596716959,false,98,184138153,Yabo Ninja Championship
5556369660,1596794842,false,16,184138153,ESL Thailand Championship 2020
5556457782,1596799040,true,103,184138153,ESL Thailand Championship 2020
5556465338,1596799417,true,96,184138153,ESL Thailand Championship 2020
5556530184,1596803478,true,39,184138153,ESL Thailand Championship 2020
5557069822,1596823405,true,106,133167741,The Great American Rivalry
5557130139,1596826438,true,97,133167741,The Great American Rivalry
5557269948,1596834716,false,5,99796146,Movistar Liga Pro Gaming Season 5
5557269948,1596834716,false,40,28070572,Movistar Liga Pro Gaming Season 5
5557269948,1596834716,false,109,339235645,Movistar Liga Pro Gaming Season 5
5557269948,1596834716,false,19,248180032,Movistar Liga Pro Gaming Season 5
5557325385,1596838552,true,51,248180032,Movistar Liga Pro Gaming Season 5
5557325385,1596838552,true,50,99796146,Movistar Liga Pro Gaming Season 5
5557325385,1596838552,true,67,339235645,Movistar Liga Pro Gaming Season 5
5557325385,1596838552,true,60,28070572,Movistar Liga Pro Gaming Season 5
5557713025,1596866180,true,104,184138153,Yabo Ninja Championship
5557782931,1596869938,true,104,184138153,Yabo Ninja Championship
5558905023,1596918960,true,1,339235645,ESL One Thailand 2020 Online powered by Intel
5558905023,1596918960,true,51,248180032,ESL One Thailand 2020 Online powered by Intel
5558905023,1596918960,true,53,99796146,ESL One Thailand 2020 Online powered by Intel
5558905023,1596918960,true,85,28070572,ESL One Thailand 2020 Online powered by Intel
5558977123,1596922737,false,62,28070572,ESL One Thailand 2020 Online powered by Intel
5558977123,1596922737,false,67,339235645,ESL One Thailand 2020 Online powered by Intel
5558977123,1596922737,false,90,99796146,ESL One Thailand 2020 Online powered by Intel
5558977123,1596922737,false,19,248180032,ESL One Thailand 2020 Online powered by Intel
5559022802,1596926550,true,53,339235645,ESL One Thailand 2020 Online powered by Intel
5559022802,1596926550,true,65,28070572,ESL One Thailand 2020 Online powered by Intel
5559022802,1596926550,true,51,248180032,ESL One Thailand 2020 Online powered by Intel
5559022802,1596926550,true,33,99796146,ESL One Thailand 2020 Online powered by Intel
