match_id,start_time,win,hero_id,account_id,leaguename
5581075844,1598175690,true,97,113457795,ESL One Thailand 2020 Online powered by Intel
5581075844,1598175690,true,95,132309493,ESL One Thailand 2020 Online powered by Intel
5581075844,1598175690,true,19,100471531,ESL One Thailand 2020 Online powered by Intel
5581075844,1598175690,true,121,102099826,ESL One Thailand 2020 Online powered by Intel
5581156713,1598178826,true,85,102099826,ESL One Thailand 2020 Online powered by Intel
5581156713,1598178826,true,69,113457795,ESL One Thailand 2020 Online powered by Intel
5581156713,1598178826,true,9,100471531,ESL One Thailand 2020 Online powered by Intel
5581156713,1598178826,true,109,132309493,ESL One Thailand 2020 Online powered by Intel
5581473814,1598191727,false,69,77490514,OMEGA League
5581473814,1598191727,false,93,152962063,OMEGA League
5581473814,1598191727,false,86,401792574,OMEGA League
5581473814,1598191727,false,25,86738694,OMEGA League
5581473814,1598191727,false,91,54580962,OMEGA League
5581596841,1598195523,false,63,152962063,OMEGA League
5581596841,1598195523,false,5,54580962,OMEGA League
5581596841,1598195523,false,61,86738694,OMEGA League
5581596841,1598195523,false,96,77490514,OMEGA League
5581596841,1598195523,false,119,401792574,OMEGA League
5581689509,1598199664,false,17,480412663,OMEGA League
5581689509,1598199664,false,58,94155156,OMEGA League
5581689509,1598199664,false,70,86745912,OMEGA League
5581689509,1598199664,false,26,25907144,OMEGA League
5581689509,1598199664,true,111,187758589,OMEGA League
5581760841,1598202209,true,129,28070572,ESL One Thailand 2020 Online powered by Intel
5581760841,1598202209,true,19,248180032,ESL One Thailand 2020 Online powered by Intel
5581760841,1598202209,true,5,99796146,ESL One Thailand 2020 Online powered by Intel
5581760841,1598202209,true,72,339235645,ESL One Thailand 2020 Online powered by Intel
5581802923,1598204529,false,86,25907144,OMEGA League
5581802923,1598204529,true,37,187758589,OMEGA League
5581802923,1598204529,false,109,86745912,OMEGA League
5581802923,1598204529,false,90,94155156,OMEGA League
5581802923,1598204529,false,23,480412663,OMEGA League
5581856954,1598206754,false,112,99796146,ESL One Thailand 2020 Online powered by Intel
5581856954,1598206754,false,39,28070572,ESL One Thailand 2020 Online powered by Intel
5581856954,1598206754,false,126,248180032,ESL One Thailand 2020 Online powered by Intel
5581856954,1598206754,false,67,339235645,ESL One Thailand 2020 Online powered by Intel
5581924953,1598210714,true,19,248180032,ESL One Thailand 2020 Online powered by Intel
5581924953,1598210714,true,20,28070572,ESL One Thailand 2020 Online powered by Intel
5581924953,1598210714,true,75,99796146,ESL One Thailand 2020 Online powered by Intel
5581924953,1598210714,true,10,339235645,ESL One Thailand 2020 Online powered by Intel
5582006465,1598216726,false,87,99796146,OMEGA League
5582006465,1598216726,false,18,339235645,OMEGA League
5582006465,1598216726,false,51,248180032,OMEGA League
5582006465,1598216726,false,40,28070572,OMEGA League
5582056596,1598219755,false,37,99796146,OMEGA League
5582056596,1598219755,false,109,339235645,OMEGA League
5582056596,1598219755,false,86,248180032,OMEGA League
5582056596,1598219755,false,104,28070572,OMEGA League
5582206320,1598232666,true,43,133167741,OMEGA League
5582287854,1598239816,false,36,184138153,LUMO Cup
