match_id,start_time,win,hero_id,account_id,leaguename
5573152020,1597720934,false,33,184138153,LUMO Cup
5573222898,1597725503,true,38,184138153,LUMO Cup
5573253150,1597728650,false,43,184138153,LUMO Cup
5573279753,1597729824,true,17,184138153,LUMO Cup
5573315607,1597732796,false,55,184138153,LUMO Cup
5573372147,1597736273,true,104,184138153,LUMO Cup
5573419506,1597739332,true,65,184138153,LUMO Cup
5574182866,1597773919,false,128,99796146,Movistar Liga Pro Gaming Season 5
5574182866,1597773919,false,69,28070572,Movistar Liga Pro Gaming Season 5
5574182866,1597773919,false,41,339235645,Movistar Liga Pro Gaming Season 5
5574182866,1597773919,false,107,248180032,Movistar Liga Pro Gaming Season 5
5574246088,1597777203,false,65,28070572,Movistar Liga Pro Gaming Season 5
5574246088,1597777203,false,5,99796146,Movistar Liga Pro Gaming Season 5
5574246088,1597777203,false,12,339235645,Movistar Liga Pro Gaming Season 5
5574246088,1597777203,false,51,248180032,Movistar Liga Pro Gaming Season 5
5574364907,1597784728,false,106,133167741,OMEGA League
5574417941,1597788449,false,109,133167741,OMEGA League
5574889663,1597828034,false,19,184138153,LUMO Cup
5574961471,1597832171,true,97,184138153,LUMO Cup
5575006389,1597834742,false,97,184138153,LUMO Cup
5575691083,1597864684,true,33,28070572,ESL One Thailand 2020 Online powered by Intel
5575691083,1597864684,true,121,99796146,ESL One Thailand 2020 Online powered by Intel
5575691083,1597864684,true,19,248180032,ESL One Thailand 2020 Online powered by Intel
5575691083,1597864684,true,72,339235645,ESL One Thailand 2020 Online powered by Intel
5575764598,1597868830,true,10,339235645,ESL One Thailand 2020 Online powered by Intel
5575764598,1597868830,true,30,99796146,ESL One Thailand 2020 Online powered by Intel
5575764598,1597868830,true,107,248180032,ESL One Thailand 2020 Online powered by Intel
5575764598,1597868830,true,110,28070572,ESL One Thailand 2020 Online powered by Intel
5576173915,1597903238,true,41,152545459,ESL One Thailand 2020 Online powered by Intel
5576173915,1597903238,true,69,164532005,ESL One Thailand 2020 Online powered by Intel
5576173915,1597903238,true,40,87012746,ESL One Thailand 2020 Online powered by Intel
5576173915,1597903238,true,9,155494381,ESL One Thailand 2020 Online powered by Intel
5576234114,1597906988,true,113,152545459,ESL One Thailand 2020 Online powered by Intel
5576234114,1597906988,true,23,164532005,ESL One Thailand 2020 Online powered by Intel
5576234114,1597906988,true,9,155494381,ESL One Thailand 2020 Online powered by Intel
5576234114,1597906988,true,84,87012746,ESL One Thailand 2020 Online powered by Intel
5576288554,1597911437,false,29,184138153,ESL One Thailand 2020 Online powered by Intel
5576288554,1597911437,true,51,100471531,ESL One Thailand 2020 Online powered by Intel
5576288554,1597911437,true,67,132309493,ESL One Thailand 2020 Online powered by Intel
5576288554,1597911437,true,110,102099826,ESL One Thailand 2020 Online powered by Intel
5576288554,1597911437,true,22,113457795,ESL One Thailand 2020 Online powered by Intel
5576386012,1597916387,true,51,102099826,ESL One Thailand 2020 Online powered by Intel
5576386012,1597916387,false,39,184138153,ESL One Thailand 2020 Online powered by Intel
5576386012,1597916387,true,110,100471531,ESL One Thailand 2020 Online powered by Intel
5576386012,1597916387,true,72,132309493,ESL One Thailand 2020 Online powered by Intel
5576386012,1597916387,true,106,113457795,ESL One Thailand 2020 Online powered by Intel
5576405176,1597917524,false,72,132309493,ESL One Thailand 2020 Online powered by Intel
5576405176,1597917524,false,110,100471531,ESL One Thailand 2020 Online powered by Intel
5576405176,1597917524,false,106,113457795,ESL One Thailand 2020 Online powered by Intel
5576405176,1597917524,true,39,184138153,ESL One Thailand 2020 Online powered by Intel
5576405176,1597917524,false,51,102099826,ESL One Thailand 2020 Online powered by Intel
5576451957,1597920659,false,49,113457795,ESL One Thailand 2020 Online powered by Intel
5576451957,1597920659,false,84,100471531,ESL One Thailand 2020 Online powered by Intel
5576451957,1597920659,true,104,184138153,ESL One Thailand 2020 Online powered by Intel
5576451957,1597920659,false,9,102099826,ESL One Thailand 2020 Online powered by Intel
5576451957,1597920659,false,18,132309493,ESL One Thailand 2020 Online powered by Intel
5576538799,1597924878,false,72,152455523,OMEGA League
5576538799,1597924878,false,70,250114507,OMEGA League
5576538799,1597924878,false,55,89550641,OMEGA League
5576538799,1597924878,false,51,159020918,OMEGA League
5576538799,1597924878,false,91,91064780,OMEGA League
5576632141,1597928883,true,109,152455523,OMEGA League
5576632141,1597928883,true,51,89550641,OMEGA League
5576632141,1597928883,true,110,91064780,OMEGA League
5576632141,1597928883,true,106,250114507,OMEGA League
5576632141,1597928883,true,3,159020918,OMEGA League
5576738583,1597932669,false,41,152455523,OMEGA League
5576738583,1597932669,false,25,250114507,OMEGA League
5576738583,1597932669,false,55,89550641,OMEGA League
5576738583,1597932669,false,71,159020918,OMEGA League
5576738583,1597932669,false,64,91064780,OMEGA League
5576851806,1597936868,true,19,89117038,OMEGA League
5576851806,1597936868,true,106,121769650,OMEGA League
5576851806,1597936868,true,1,72312627,OMEGA League
5576851806,1597936868,true,108,73562326,OMEGA League
5576851806,1597936868,true,30,87278757,OMEGA League
5576933465,1597940653,true,20,121769650,OMEGA League
5576933465,1597940653,true,28,73562326,OMEGA League
5576933465,1597940653,true,110,89117038,OMEGA League
5576933465,1597940653,true,77,72312627,OMEGA League
5576933465,1597940653,true,51,87278757,OMEGA League
5577029383,1597945067,true,86,25907144,OMEGA League
5577029383,1597945067,true,51,94155156,OMEGA League
5577029383,1597945067,true,97,480412663,OMEGA League
5577029383,1597945067,true,109,86745912,OMEGA League
5577117359,1597949469,false,17,480412663,OMEGA League
5577117359,1597949469,false,53,86745912,OMEGA League
5577117359,1597949469,false,21,25907144,OMEGA League
5577117359,1597949469,false,84,94155156,OMEGA League
5577184403,1597953584,true,86,25907144,OMEGA League
5577184403,1597953584,true,56,86745912,OMEGA League
5577184403,1597953584,true,58,94155156,OMEGA League
5577184403,1597953584,true,126,480412663,OMEGA League
5577247018,1597958472,false,50,99796146,OMEGA League
5577247018,1597958472,false,53,339235645,OMEGA League
5577247018,1597958472,false,107,248180032,OMEGA League
5577247018,1597958472,false,65,28070572,OMEGA League
5577318069,1597963129,true,51,99796146,OMEGA League
5577318069,1597963129,true,8,339235645,OMEGA League
5577318069,1597963129,true,9,248180032,OMEGA League
5577318069,1597963129,true,39,28070572,OMEGA League
5577357467,1597966719,true,10,339235645,OMEGA League
5577357467,1597966719,true,3,99796146,OMEGA League
5577357467,1597966719,true,7,248180032,OMEGA League
5577357467,1597966719,true,104,28070572,OMEGA League
5577792393,1598000930,true,104,184138153,LUMO Cup
5577849781,1598004294,true,104,184138153,LUMO Cup
5577888904,1598007233,true,89,154715080,ESL One Thailand 2020 Online powered by Intel
5577968977,1598010677,false,1,154715080,ESL One Thailand 2020 Online powered by Intel
5577982773,1598011380,false,126,86738694,OMEGA League
5577982773,1598011380,false,10,152962063,OMEGA League
5577982773,1598011380,false,110,401792574,OMEGA League
5577982773,1598011380,false,3,54580962,OMEGA League
5577982773,1598011380,false,129,77490514,OMEGA League
5578074898,1598015406,true,20,54580962,OMEGA League
5578074898,1598015406,true,13,77490514,OMEGA League
5578074898,1598015406,true,6,152962063,OMEGA League
5578074898,1598015406,true,19,401792574,OMEGA League
5578074898,1598015406,true,17,86738694,OMEGA League
5578075980,1598015269,true,18,154715080,ESL One Thailand 2020 Online powered by Intel
5578181326,1598019306,false,32,152962063,OMEGA League
5578181326,1598019306,false,121,54580962,OMEGA League
5578181326,1598019306,false,107,401792574,OMEGA League
5578181326,1598019306,false,22,86738694,OMEGA League
5578181326,1598019306,false,55,77490514,OMEGA League
5578434239,1598029210,false,55,28070572,ESL One Thailand 2020 Online powered by Intel
5578434239,1598029210,false,107,248180032,ESL One Thailand 2020 Online powered by Intel
5578434239,1598029210,false,53,99796146,ESL One Thailand 2020 Online powered by Intel
5578434239,1598029210,false,54,339235645,ESL One Thailand 2020 Online powered by Intel
5578565061,1598035159,true,69,28070572,ESL One Thailand 2020 Online powered by Intel
5578565061,1598035159,true,72,339235645,ESL One Thailand 2020 Online powered by Intel
5578565061,1598035159,true,19,248180032,ESL One Thailand 2020 Online powered by Intel
5578565061,1598035159,true,5,99796146,ESL One Thailand 2020 Online powered by Intel
5578584273,1598036556,false,86,159020918,OMEGA League
5578584273,1598036556,false,65,89550641,OMEGA League
5578584273,1598036556,false,23,250114507,OMEGA League
5578584273,1598036556,true,102,19672354,OMEGA League
5578584273,1598036556,true,72,116585378,OMEGA League
5578584273,1598036556,true,103,103735745,OMEGA League
5578584273,1598036556,true,38,88271237,OMEGA League
5578584273,1598036556,false,20,91064780,OMEGA League
5578584273,1598036556,true,19,94054712,OMEGA League
5578584273,1598036556,false,6,152455523,OMEGA League
5578626608,1598039107,true,10,339235645,ESL One Thailand 2020 Online powered by Intel
5578626608,1598039107,true,2,28070572,ESL One Thailand 2020 Online powered by Intel
5578626608,1598039107,true,3,99796146,ESL One Thailand 2020 Online powered by Intel
5578626608,1598039107,true,107,248180032,ESL One Thailand 2020 Online powered by Intel
5578664454,1598041267,true,18,103735745,OMEGA League
5578664454,1598041267,false,86,159020918,OMEGA League
5578664454,1598041267,false,51,89550641,OMEGA League
5578664454,1598041267,true,102,19672354,OMEGA League
5578664454,1598041267,false,65,91064780,OMEGA League
5578664454,1598041267,true,32,116585378,OMEGA League
5578664454,1598041267,true,97,88271237,OMEGA League
5578664454,1598041267,false,109,152455523,OMEGA League
5578664454,1598041267,false,19,250114507,OMEGA League
5578664454,1598041267,true,74,94054712,OMEGA League
5579110778,1598073913,true,97,184138153,LUMO Cup
5579135423,1598076036,true,8,136177710,ESL One Thailand 2020 Online powered by Intel
5579155740,1598076320,true,98,184138153,LUMO Cup
5579265745,1598082218,true,41,136177710,ESL One Thailand 2020 Online powered by Intel
5579342689,1598086332,true,39,164532005,ESL One Thailand 2020 Online powered by Intel
5579342689,1598086332,false,104,184138153,ESL One Thailand 2020 Online powered by Intel
5579342689,1598086332,true,97,87012746,ESL One Thailand 2020 Online powered by Intel
5579342689,1598086332,true,44,152545459,ESL One Thailand 2020 Online powered by Intel
