match_id,start_time,win,hero_id,account_id,leaguename
5483008622,1592892129,false,10,136177710,Beyond Epic League
5483008622,1592892129,true,67,898754153,Beyond Epic League
5483008622,1592892129,false,65,119535307,Beyond Epic League
5483048098,1592895249,true,1,136177710,Beyond Epic League
5483048098,1592895249,true,110,119535307,Beyond Epic League
5483048098,1592895249,false,12,898754153,Beyond Epic League
5483093040,1592898661,true,41,136177710,Beyond Epic League
5483093040,1592898661,true,110,119535307,Beyond Epic League
5483093040,1592898661,false,93,898754153,Beyond Epic League
5483148836,1592902489,true,38,134276083,Beyond Epic League
5483194751,1592905739,true,65,134276083,Beyond Epic League
5483230311,1592907798,false,108,184138153,LOOT.BET Asia Summer Championship
5483328450,1592913868,true,90,87278757,Beyond Epic League
5483328450,1592913868,true,80,72312627,Beyond Epic League
5483328450,1592913868,true,114,121769650,Beyond Epic League
5483328450,1592913868,true,29,73562326,Beyond Epic League
5483328450,1592913868,true,126,89117038,Beyond Epic League
5483434142,1592918408,true,95,72312627,Beyond Epic League
5483434142,1592918408,true,98,73562326,Beyond Epic League
5483434142,1592918408,true,17,121769650,Beyond Epic League
5483434142,1592918408,true,63,87278757,Beyond Epic League
5483434142,1592918408,true,7,89117038,Beyond Epic League
5483715042,1592931084,false,51,89117038,Beyond Epic League
5483715042,1592931084,false,58,87278757,Beyond Epic League
5483715042,1592931084,false,10,121769650,Beyond Epic League
5483715042,1592931084,false,36,73562326,Beyond Epic League
5483715042,1592931084,false,102,72312627,Beyond Epic League
5483779865,1592934896,false,12,72312627,Beyond Epic League
5483779865,1592934896,false,20,73562326,Beyond Epic League
5483779865,1592934896,false,58,87278757,Beyond Epic League
5483779865,1592934896,false,23,121769650,Beyond Epic League
5483779865,1592934896,false,126,89117038,Beyond Epic League
5484296029,1592978569,true,9,138543123,Beyond Epic League
5484296029,1592978569,true,114,107803494,Beyond Epic League
5484296029,1592978569,true,83,143693439,Beyond Epic League
5484296382,1592978630,true,104,184138153,LOOT.BET Asia Summer Championship
5484336649,1592981968,true,56,138543123,Beyond Epic League
5484336649,1592981968,true,121,143693439,Beyond Epic League
5484336649,1592981968,true,106,107803494,Beyond Epic League
5484341791,1592982132,true,38,184138153,LOOT.BET Asia Summer Championship
5484376749,1592985617,false,47,173978074,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484376749,1592985617,false,58,111114687,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484376749,1592985617,false,23,118134220,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484376749,1592985617,false,101,157475523,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484378911,1592985219,false,39,186627166,Beyond Epic League
5484378911,1592985219,false,3,90882159,Beyond Epic League
5484378911,1592985219,false,49,139822354,Beyond Epic League
5484405511,1592986692,false,49,139822354,Beyond Epic League
5484405511,1592986692,false,3,90882159,Beyond Epic League
5484405511,1592986692,false,39,186627166,Beyond Epic League
5484443909,1592989266,true,129,118134220,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484443909,1592989266,true,9,157475523,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484443909,1592989266,true,84,111114687,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484443909,1592989266,true,44,173978074,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484445410,1592989479,true,12,132309493,LOOT.BET Asia Summer Championship
5484449542,1592990074,true,3,90882159,Beyond Epic League
5484449542,1592990074,true,29,186627166,Beyond Epic League
5484449542,1592990074,true,129,139822354,Beyond Epic League
5484492592,1592992645,false,9,157475523,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484492592,1592992645,false,99,118134220,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484492592,1592992645,false,31,111114687,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484492592,1592992645,false,10,173978074,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484505065,1592993263,false,48,132309493,LOOT.BET Asia Summer Championship
5484510029,1592993871,true,129,186627166,Beyond Epic League
5484510029,1592993871,true,13,139822354,Beyond Epic League
5484510029,1592993871,true,64,90882159,Beyond Epic League
5484557406,1592997066,true,110,119535307,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484557406,1592997066,false,53,134276083,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484557406,1592997066,true,1,136177710,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484559704,1592996750,false,106,132309493,LOOT.BET Asia Summer Championship
5484610128,1593000031,true,102,72312627,Beyond Epic League
5484610128,1593000031,true,120,73562326,Beyond Epic League
5484610128,1593000031,true,51,89117038,Beyond Epic League
5484610128,1593000031,true,58,87278757,Beyond Epic League
5484610128,1593000031,true,92,121769650,Beyond Epic League
5484634320,1593000624,false,36,134276083,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484634320,1593000624,true,86,119535307,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484634320,1593000624,true,89,136177710,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5484686995,1593003475,true,61,72312627,Beyond Epic League
5484686995,1593003475,true,65,73562326,Beyond Epic League
5484686995,1593003475,true,84,87278757,Beyond Epic League
5484686995,1593003475,true,106,121769650,Beyond Epic League
5484686995,1593003475,true,9,89117038,Beyond Epic League
5485131183,1593023475,true,120,121769650,Beyond Epic League
5485131183,1593023475,false,33,19672354,Beyond Epic League
5485131183,1593023475,false,38,116585378,Beyond Epic League
5485131183,1593023475,true,77,72312627,Beyond Epic League
5485131183,1593023475,true,65,73562326,Beyond Epic League
5485131183,1593023475,false,19,94054712,Beyond Epic League
5485131183,1593023475,true,126,89117038,Beyond Epic League
5485131183,1593023475,true,63,87278757,Beyond Epic League
5485131183,1593023475,false,27,103735745,Beyond Epic League
5485762109,1593072073,false,29,134276083,Beyond Epic League
5485762109,1593072073,true,93,898754153,Beyond Epic League
5485763882,1593072466,true,3,143693439,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5485763882,1593072466,true,7,138543123,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5485763882,1593072466,true,114,107803494,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5485791817,1593074291,true,65,113457795,ONE Esports Dota 2 SEA League
5485791817,1593074291,true,121,100471531,ONE Esports Dota 2 SEA League
5485791817,1593074291,true,108,84772440,ONE Esports Dota 2 SEA League
5485791817,1593074291,true,120,102099826,ONE Esports Dota 2 SEA League
5485823331,1593075782,true,83,143693439,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5485823331,1593075782,true,110,138543123,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5485823331,1593075782,true,46,107803494,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5485827885,1593076106,false,48,898754153,Beyond Epic League
5485827885,1593076106,true,51,134276083,Beyond Epic League
5485870038,1593078597,true,65,100471531,ONE Esports Dota 2 SEA League
5485870038,1593078597,true,120,102099826,ONE Esports Dota 2 SEA League
5485870038,1593078597,true,40,84772440,ONE Esports Dota 2 SEA League
5485870038,1593078597,true,126,113457795,ONE Esports Dota 2 SEA League
5485886719,1593079739,true,65,134276083,Beyond Epic League
5485886719,1593079739,false,54,898754153,Beyond Epic League
5485948237,1593083494,false,9,138543123,Beyond Epic League
5485948237,1593083494,false,49,107803494,Beyond Epic League
5485948237,1593083494,false,83,143693439,Beyond Epic League
5485965931,1593084796,true,28,134276083,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5485965931,1593084796,false,1,898754153,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5486020611,1593087655,true,86,138543123,Beyond Epic League
5486020611,1593087655,true,87,143693439,Beyond Epic League
5486020611,1593087655,true,49,107803494,Beyond Epic League
5486066081,1593089356,true,92,898754153,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5486066081,1593089356,false,29,134276083,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5486127973,1593092088,true,106,107803494,Beyond Epic League
5486127973,1593092088,true,86,138543123,Beyond Epic League
5486127973,1593092088,true,121,143693439,Beyond Epic League
5486146272,1593092826,true,129,134276083,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5486146272,1593092826,false,89,898754153,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5486198000,1593095059,false,7,18180970,Beyond Epic League
5486198000,1593095059,false,1,412753955,Beyond Epic League
5486198000,1593095059,false,30,94049589,Beyond Epic League
5486198000,1593095059,false,39,41231571,Beyond Epic League
5486198000,1593095059,false,23,12231202,Beyond Epic League
5486296480,1593099184,false,112,18180970,Beyond Epic League
5486296480,1593099184,false,70,412753955,Beyond Epic League
5486296480,1593099184,false,2,41231571,Beyond Epic League
5486296480,1593099184,false,33,94049589,Beyond Epic League
5486296480,1593099184,false,11,12231202,Beyond Epic League
5486386513,1593103030,false,88,103735745,Beyond Epic League
5486386513,1593103030,false,38,116585378,Beyond Epic League
5486386513,1593103030,false,33,19672354,Beyond Epic League
5486386513,1593103030,false,86,94054712,Beyond Epic League
5486461427,1593107545,true,21,103735745,Beyond Epic League
5486461427,1593107545,true,121,19672354,Beyond Epic League
5486461427,1593107545,true,10,94054712,Beyond Epic League
5486461427,1593107545,true,38,116585378,Beyond Epic League
5486528160,1593111106,false,121,19672354,Beyond Epic League
5486528160,1593111106,false,10,94054712,Beyond Epic League
5486528160,1593111106,false,120,116585378,Beyond Epic League
5486528160,1593111106,false,58,103735745,Beyond Epic League
5486922351,1593144069,false,78,184138153,LOOT.BET Asia Summer Championship
5486973696,1593147956,false,104,184138153,LOOT.BET Asia Summer Championship
5487015334,1593151201,false,106,107803494,Beyond Epic League
5487015334,1593151201,false,87,143693439,Beyond Epic League
5487015334,1593151201,true,1,136177710,Beyond Epic League
5487015334,1593151201,false,79,138543123,Beyond Epic League
5487015334,1593151201,true,86,119535307,Beyond Epic League
5487030073,1593151988,true,70,132309493,LOOT.BET Asia Summer Championship
5487087857,1593155784,true,110,138543123,Beyond Epic League
5487087857,1593155784,false,86,119535307,Beyond Epic League
5487087857,1593155784,false,41,136177710,Beyond Epic League
5487087857,1593155784,true,84,143693439,Beyond Epic League
5487087857,1593155784,true,17,107803494,Beyond Epic League
5487095577,1593155947,true,48,132309493,LOOT.BET Asia Summer Championship
5487119249,1593158405,true,36,118134220,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5487119249,1593158405,true,58,111114687,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5487119249,1593158405,true,13,173978074,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5487119249,1593158405,true,51,157475523,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5487149144,1593159222,true,106,107803494,Beyond Epic League
5487149144,1593159222,true,86,138543123,Beyond Epic League
5487149144,1593159222,true,121,143693439,Beyond Epic League
5487149144,1593159222,false,78,119535307,Beyond Epic League
5487149144,1593159222,false,109,136177710,Beyond Epic League
5487187988,1593161279,true,9,157475523,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5487187988,1593161279,true,40,118134220,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5487187988,1593161279,true,20,173978074,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5487187988,1593161279,true,90,111114687,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5487225870,1593163670,true,74,139822354,Beyond Epic League
5487225870,1593163670,true,64,90882159,Beyond Epic League
5487225870,1593163670,true,120,186627166,Beyond Epic League
5487225870,1593163670,false,129,134276083,Beyond Epic League
