match_id,start_time,win,hero_id,account_id,leaguename
5495466370,1593669842,false,65,134276083,AMD SAPPHIRE OGA DOTA PIT CHINA
5495466370,1593669842,true,120,118134220,AMD SAPPHIRE OGA DOTA PIT CHINA
5495466370,1593669842,true,90,111114687,AMD SAPPHIRE OGA DOTA PIT CHINA
5495466370,1593669842,true,128,157475523,AMD SAPPHIRE OGA DOTA PIT CHINA
5495466370,1593669842,true,106,173978074,AMD SAPPHIRE OGA DOTA PIT CHINA
5495526666,1593673955,false,53,134276083,AMD SAPPHIRE OGA DOTA PIT CHINA
5495526666,1593673955,true,39,173978074,AMD SAPPHIRE OGA DOTA PIT CHINA
5495526666,1593673955,true,92,118134220,AMD SAPPHIRE OGA DOTA PIT CHINA
5495526666,1593673955,true,83,111114687,AMD SAPPHIRE OGA DOTA PIT CHINA
5495526666,1593673955,true,107,157475523,AMD SAPPHIRE OGA DOTA PIT CHINA
5495559620,1593676824,false,86,119535307,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5495559620,1593676824,true,67,898754153,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5495559620,1593676824,false,102,136177710,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5495571590,1593677400,false,107,138543123,AMD SAPPHIRE OGA DOTA PIT CHINA
5495571590,1593677400,true,65,118134220,AMD SAPPHIRE OGA DOTA PIT CHINA
5495571590,1593677400,true,126,173978074,AMD SAPPHIRE OGA DOTA PIT CHINA
5495571590,1593677400,true,83,111114687,AMD SAPPHIRE OGA DOTA PIT CHINA
5495571590,1593677400,true,128,157475523,AMD SAPPHIRE OGA DOTA PIT CHINA
5495571590,1593677400,false,110,143693439,AMD SAPPHIRE OGA DOTA PIT CHINA
5495571590,1593677400,false,106,107803494,AMD SAPPHIRE OGA DOTA PIT CHINA
5495617710,1593680124,true,48,898754153,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5495617710,1593680124,false,53,136177710,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5495617710,1593680124,false,110,119535307,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5495639656,1593681520,false,79,138543123,AMD SAPPHIRE OGA DOTA PIT CHINA
5495639656,1593681520,true,129,118134220,AMD SAPPHIRE OGA DOTA PIT CHINA
