match_id,start_time,win,hero_id,account_id,leaguename
5477370131,1592543143,true,44,132309493,BTS Dota 2 Online
5477426308,1592547494,true,114,132309493,BTS Dota 2 Online
5477484078,1592551624,true,49,113457795,BTS Dota 2 Online
5477484078,1592551624,true,66,100471531,BTS Dota 2 Online
5477484078,1592551624,true,39,84772440,BTS Dota 2 Online
5477484078,1592551624,true,51,102099826,BTS Dota 2 Online
5477560581,1592555605,true,66,100471531,BTS Dota 2 Online
5477560581,1592555605,true,50,84772440,BTS Dota 2 Online
5477560581,1592555605,true,7,102099826,BTS Dota 2 Online
5477560581,1592555605,true,43,113457795,BTS Dota 2 Online
5477771937,1592568047,false,107,18180970,Beyond Epic League
5477771937,1592568047,false,33,41231571,Beyond Epic League
5477771937,1592568047,false,22,12231202,Beyond Epic League
5477771937,1592568047,true,129,89550641,Beyond Epic League
5477771937,1592568047,false,58,94049589,Beyond Epic League
5477771937,1592568047,false,32,412753955,Beyond Epic League
5477771937,1592568047,true,12,152455523,Beyond Epic League
5477771937,1592568047,true,110,91064780,Beyond Epic League
5477771937,1592568047,true,25,250114507,Beyond Epic League
5477861351,1592572893,false,45,12231202,Beyond Epic League
5477861351,1592572893,true,64,91064780,Beyond Epic League
5477861351,1592572893,false,67,412753955,Beyond Epic League
5477861351,1592572893,false,30,94049589,Beyond Epic League
5477861351,1592572893,true,51,89550641,Beyond Epic League
5477861351,1592572893,true,36,250114507,Beyond Epic League
5477861351,1592572893,false,7,18180970,Beyond Epic League
5477861351,1592572893,false,20,41231571,Beyond Epic League
5477861351,1592572893,true,54,152455523,Beyond Epic League
5477948518,1592577190,true,21,103735745,Beyond Epic League
5477948518,1592577190,true,20,94054712,Beyond Epic League
5477948518,1592577190,true,102,116585378,Beyond Epic League
5477948518,1592577190,true,88,19672354,Beyond Epic League
5477999756,1592581023,false,83,103735745,Beyond Epic League
5477999756,1592581023,false,65,116585378,Beyond Epic League
5477999756,1592581023,false,56,94054712,Beyond Epic League
5477999756,1592581023,false,66,19672354,Beyond Epic League
5478052172,1592584788,true,79,19672354,Beyond Epic League
5478052172,1592584788,true,20,116585378,Beyond Epic League
5478052172,1592584788,true,107,103735745,Beyond Epic League
5478052172,1592584788,true,6,94054712,Beyond Epic League
5478229933,1592593374,true,67,86745912,BTS Dota 2 Online
5478229933,1592593374,true,55,25907144,BTS Dota 2 Online
5478229933,1592593374,true,66,94155156,BTS Dota 2 Online
5478303949,1592597109,true,66,94155156,BTS Dota 2 Online
5478303949,1592597109,true,120,25907144,BTS Dota 2 Online
5478303949,1592597109,true,53,86745912,BTS Dota 2 Online
5478662762,1592625847,false,111,100471531,BTS Dota 2 Online
5478662762,1592625847,false,106,84772440,BTS Dota 2 Online
5478662762,1592625847,false,62,102099826,BTS Dota 2 Online
5478662762,1592625847,false,17,113457795,BTS Dota 2 Online
5478720792,1592629415,false,84,100471531,BTS Dota 2 Online
5478720792,1592629415,false,108,84772440,BTS Dota 2 Online
5478720792,1592629415,false,128,102099826,BTS Dota 2 Online
5478720792,1592629415,false,39,113457795,BTS Dota 2 Online
5478792366,1592633965,true,67,132309493,BTS Dota 2 Online
5478860214,1592637899,true,10,132309493,BTS Dota 2 Online
5478927343,1592641552,true,95,132309493,BTS Dota 2 Online
5479162387,1592654402,true,20,54580962,Beyond Epic League
5479162387,1592654402,true,129,77490514,Beyond Epic League
5479162387,1592654402,false,85,91064780,Beyond Epic League
5479162387,1592654402,false,10,152455523,Beyond Epic League
5479162387,1592654402,true,12,152962063,Beyond Epic League
5479162387,1592654402,false,23,250114507,Beyond Epic League
5479162387,1592654402,true,9,86738694,Beyond Epic League
5479162387,1592654402,true,79,401792574,Beyond Epic League
5479162387,1592654402,false,39,89550641,Beyond Epic League
5479284451,1592659382,true,9,401792574,Beyond Epic League
5479284451,1592659382,false,49,250114507,Beyond Epic League
5479284451,1592659382,true,28,77490514,Beyond Epic League
5479284451,1592659382,true,90,54580962,Beyond Epic League
5479284451,1592659382,false,110,91064780,Beyond Epic League
5479284451,1592659382,true,106,152962063,Beyond Epic League
5479284451,1592659382,false,48,152455523,Beyond Epic League
5479284451,1592659382,true,46,86738694,Beyond Epic League
5479284451,1592659382,false,129,89550641,Beyond Epic League
5479307782,1592660372,true,13,164532005,ONE Esports Dota 2 SEA League
5479307782,1592660372,true,44,152545459,ONE Esports Dota 2 SEA League
5479307782,1592660372,true,120,155494381,ONE Esports Dota 2 SEA League
5479307782,1592660372,true,78,87012746,ONE Esports Dota 2 SEA League
5479423313,1592664874,false,36,87012746,ONE Esports Dota 2 SEA League
5479423313,1592664874,false,126,164532005,ONE Esports Dota 2 SEA League
5479423313,1592664874,false,70,152545459,ONE Esports Dota 2 SEA League
5479423313,1592664874,false,7,155494381,ONE Esports Dota 2 SEA League
5479569103,1592671199,true,120,116585378,Beyond Epic League
5479569103,1592671199,true,20,94054712,Beyond Epic League
5479569103,1592671199,true,91,19672354,Beyond Epic League
5479569103,1592671199,true,21,103735745,Beyond Epic League
5479653910,1592675675,true,10,94054712,Beyond Epic League
5479653910,1592675675,true,65,116585378,Beyond Epic League
5479653910,1592675675,true,83,103735745,Beyond Epic League
5479653910,1592675675,true,121,19672354,Beyond Epic League
5480268784,1592719287,true,1,136177710,Beyond Epic League
5480268784,1592719287,true,65,119535307,Beyond Epic League
5480323183,1592722322,true,1,136177710,Beyond Epic League
5480323183,1592722322,true,110,119535307,Beyond Epic League
5480444096,1592728393,true,67,898754153,Beyond Epic League
5480444096,1592728393,false,78,134276083,Beyond Epic League
5480452397,1592729667,false,109,152545459,ONE Esports Dota 2 SEA League
5480452397,1592729667,false,9,155494381,ONE Esports Dota 2 SEA League
5480452397,1592729667,false,23,164532005,ONE Esports Dota 2 SEA League
5480452397,1592729667,false,36,87012746,ONE Esports Dota 2 SEA League
5480509486,1592731708,true,93,898754153,Beyond Epic League
5480509486,1592731708,false,96,134276083,Beyond Epic League
5480562092,1592734280,true,100,155494381,ONE Esports Dota 2 SEA League
5480562092,1592734280,true,72,152545459,ONE Esports Dota 2 SEA League
5480562092,1592734280,true,25,164532005,ONE Esports Dota 2 SEA League
5480562092,1592734280,true,126,87012746,ONE Esports Dota 2 SEA League
5480696658,1592740924,true,110,18180970,Beyond Epic League
5480696658,1592740924,true,66,94049589,Beyond Epic League
5480696658,1592740924,true,54,412753955,Beyond Epic League
5480696658,1592740924,true,2,41231571,Beyond Epic League
5480696658,1592740924,true,47,12231202,Beyond Epic League
5480772535,1592744570,true,7,18180970,Beyond Epic League
5480772535,1592744570,true,38,41231571,Beyond Epic League
5480772535,1592744570,true,41,412753955,Beyond Epic League
5480772535,1592744570,true,64,94049589,Beyond Epic League
5480772535,1592744570,true,47,12231202,Beyond Epic League
5480885959,1592748715,false,88,19672354,Beyond Epic League
5480885959,1592748715,false,107,103735745,Beyond Epic League
5480885959,1592748715,false,6,94054712,Beyond Epic League
5480885959,1592748715,false,64,116585378,Beyond Epic League
5480981899,1592752554,true,20,94054712,Beyond Epic League
5480981899,1592752554,true,110,103735745,Beyond Epic League
5480981899,1592752554,true,38,116585378,Beyond Epic League
5480981899,1592752554,true,103,19672354,Beyond Epic League
5481068306,1592756390,false,107,94054712,Beyond Epic League
5481068306,1592756390,false,33,19672354,Beyond Epic League
5481068306,1592756390,false,86,103735745,Beyond Epic League
5481068306,1592756390,false,39,116585378,Beyond Epic League
5481145499,1592760455,true,64,91064780,Beyond Epic League
5481145499,1592760455,true,65,89550641,Beyond Epic League
5481145499,1592760455,true,67,152455523,Beyond Epic League
5481145499,1592760455,true,23,250114507,Beyond Epic League
5481205280,1592763823,true,64,91064780,Beyond Epic League
5481205280,1592763823,true,54,152455523,Beyond Epic League
5481205280,1592763823,true,43,250114507,Beyond Epic League
5481205280,1592763823,true,120,89550641,Beyond Epic League
5481592004,1592795324,true,78,184138153,LOOT.BET Asia Summer Championship
5481631411,1592798850,false,53,184138153,LOOT.BET Asia Summer Championship
5481664217,1592802031,true,77,898754153,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5481664692,1592802082,true,88,119535307,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5481664692,1592802082,true,53,136177710,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5481679735,1592803088,true,78,184138153,LOOT.BET Asia Summer Championship
5481703138,1592805623,true,129,186627166,Beyond Epic League
5481703138,1592805623,true,51,90882159,Beyond Epic League
5481703138,1592805623,true,39,139822354,Beyond Epic League
5481703746,1592805085,true,92,898754153,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5481707749,1592805419,true,109,136177710,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5481707749,1592805419,true,65,119535307,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5481727948,1592807264,true,104,184138153,LOOT.BET Asia Summer Championship
5481727948,1592807264,false,70,132309493,LOOT.BET Asia Summer Championship
5481742967,1592808264,true,10,136177710,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5481742967,1592808264,true,7,119535307,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5481749820,1592808958,true,129,186627166,Beyond Epic League
5481749820,1592808958,true,114,139822354,Beyond Epic League
5481749820,1592808958,true,3,90882159,Beyond Epic League
5481754968,1592809189,true,95,898754153,2020 DPL-CDA S2 中国DOTA2职业联赛S2
5481772311,1592810490,true,77,132309493,LOOT.BET Asia Summer Championship
5481772311,1592810490,false,98,184138153,LOOT.BET Asia Summer Championship
5481801088,1592812855,false,100,138543123,Beyond Epic League
5481801088,1592812855,false,121,143693439,Beyond Epic League
5481801088,1592812855,false,47,107803494,Beyond Epic League
5481809421,1592813396,true,78,184138153,LOOT.BET Asia Summer Championship
5481809421,1592813396,false,8,132309493,LOOT.BET Asia Summer Championship
5481851209,1592816401,false,87,143693439,Beyond Epic League
5481851209,1592816401,false,49,107803494,Beyond Epic League
5481851209,1592816401,false,9,138543123,Beyond Epic League
5482037560,1592827258,true,54,152455523,Beyond Epic League
5482037560,1592827258,true,3,91064780,Beyond Epic League
5482037560,1592827258,true,39,89550641,Beyond Epic League
5482037560,1592827258,true,47,250114507,Beyond Epic League
5482111664,1592830819,false,93,152455523,Beyond Epic League
5482111664,1592830819,false,64,91064780,Beyond Epic League
5482111664,1592830819,false,102,250114507,Beyond Epic League
5482111664,1592830819,false,129,89550641,Beyond Epic League
5482205821,1592834704,true,106,250114507,Beyond Epic League
5482205821,1592834704,true,64,91064780,Beyond Epic League
5482205821,1592834704,true,120,89550641,Beyond Epic League
5482205821,1592834704,true,93,152455523,Beyond Epic League
5482281528,1592838013,true,10,121769650,Beyond Epic League
5482281528,1592838013,true,120,73562326,Beyond Epic League
5482281528,1592838013,true,53,87278757,Beyond Epic League
5482281528,1592838013,true,80,72312627,Beyond Epic League
5482281528,1592838013,true,126,89117038,Beyond Epic League
5482360189,1592841393,true,71,73562326,Beyond Epic League
5482360189,1592841393,true,126,89117038,Beyond Epic League
5482360189,1592841393,true,20,121769650,Beyond Epic League
5482360189,1592841393,true,90,87278757,Beyond Epic League
5482360189,1592841393,true,48,72312627,Beyond Epic League
5482451181,1592846190,false,20,54580962,Beyond Epic League
5482451181,1592846190,false,107,401792574,Beyond Epic League
5482451181,1592846190,false,80,86738694,Beyond Epic League
5482451181,1592846190,false,48,152962063,Beyond Epic League
5482451181,1592846190,false,13,77490514,Beyond Epic League
5482517767,1592849989,false,86,401792574,Beyond Epic League
5482517767,1592849989,false,126,152962063,Beyond Epic League
5482517767,1592849989,false,111,54580962,Beyond Epic League
5482517767,1592849989,false,2,77490514,Beyond Epic League
5482517767,1592849989,false,59,86738694,Beyond Epic League
5482557455,1592852440,false,120,25907144,BTS Dota 2 Online
